id,arrival,origin,destination
9523270,0.2999999999999545,163,164
9515203,5.133333333333439,170,164
9497428,6.4833333333333485,161,163
9495466,8.599999999999909,162,163
9520550,10.5,161,164
9500003,11.86666666666656,161,233
9488311,12.983333333333348,161,170
9506894,13.416666666666742,162,233
9520832,15.849999999999909,164,170
9512351,18.48333333333335,161,161
9492599,21.716666666666697,164,233
9494098,21.833333333333258,161,161
9490636,22.40000000000009,233,161
9501825,25.84999999999991,170,170
9496231,27.533333333333303,170,161
9495172,32.38333333333344,170,163
9504355,34.84999999999991,161,170
9511861,34.84999999999991,161,164
9499036,35.48333333333335,164,161
9514410,37.36666666666656,162,163
9502968,39.63333333333344,163,162
9493534,40.5,164,162
9486550,41.48333333333335,164,163
9486058,45.83333333333326,170,233
9511487,46.5333333333333,162,163
9509887,47.09999999999991,170,163
9506860,47.15000000000009,162,163
9496281,47.36666666666656,161,162
9521461,49.09999999999991,162,161
9541195,52.86666666666656,163,161
9508014,55.2833333333333,163,164
9561473,59.15000000000009,170,161
9539096,60.65000000000009,162,170
9541986,63.683333333333394,162,161
9528863,64.40000000000009,161,163
9532468,66.84999999999991,170,170
9542856,66.9666666666667,170,161
9541997,67.40000000000009,162,170
9545025,67.41666666666674,163,162
9534485,76.9333333333334,161,164
9545634,77.11666666666656,164,170
9536823,77.29999999999995,161,233
9555941,80.61666666666656,170,163
9540024,83.63333333333344,161,162
9549228,88.79999999999995,161,162
9525427,93.5666666666666,161,233
9562553,93.58333333333326,163,163
9531556,94.61666666666656,162,162
9550352,96.13333333333344,164,164
9537537,99.13333333333344,164,164
9541994,103.75,161,233
9548351,106.4333333333334,163,162
9538268,109.38333333333344,161,233
9555984,109.79999999999995,163,233
9550459,111.34999999999991,164,164
9543524,115.38333333333344,161,233
9549455,116.51666666666665,161,162
