time,idle_drivers,pending_requests,feasible_pairs,baseline_matches,evaluated_candidates,candidates_with_different_future_count,candidates_with_higher_future_count,baseline_future_count,selected_future_count,accepted_improvements,changed_from_same_state_baseline,score_gain
38,6,6,0,0,0,0,0,,,0,False,0.0
39,6,4,0,0,0,0,0,,,0,False,0.0
40,6,4,0,0,0,0,0,,,0,False,0.0
41,6,4,0,0,0,0,0,,,0,False,0.0
42,6,5,0,0,0,0,0,,,0,False,0.0
43,7,5,0,0,0,0,0,,,0,False,0.0
44,7,4,0,0,0,0,0,,,0,False,0.0
45,7,3,0,0,0,0,0,,,0,False,0.0
46,7,3,1,1,0,0,0,,,0,False,0.0
47,6,3,0,0,0,0,0,,,0,False,0.0
48,6,4,0,0,0,0,0,,,0,False,0.0
49,6,7,0,0,0,0,0,,,0,False,0.0
50,7,6,0,0,0,0,0,,,0,False,0.0
51,7,6,0,0,0,0,0,,,0,False,0.0
52,7,5,0,0,0,0,0,,,0,False,0.0
53,7,6,0,0,0,0,0,,,0,False,0.0
54,7,7,6,1,0,0,0,,,0,False,0.0
55,6,5,0,0,0,0,0,,,0,False,0.0
56,6,8,1,1,0,0,0,,,0,False,0.0
57,5,5,5,1,0,0,0,,,0,False,0.0
58,4,6,0,0,0,0,0,,,0,False,0.0
59,4,7,0,0,0,0,0,,,0,False,0.0
60,5,8,1,1,0,0,0,,,0,False,0.0
61,4,8,4,1,0,0,0,,,0,False,0.0
62,3,9,0,0,0,0,0,,,0,False,0.0
63,3,10,0,0,0,0,0,,,0,False,0.0
64,3,7,0,0,0,0,0,,,0,False,0.0
65,3,7,0,0,0,0,0,,,0,False,0.0
66,3,7,0,0,0,0,0,,,0,False,0.0
67,3,7,0,0,0,0,0,,,0,False,0.0
68,3,9,0,0,0,0,0,,,0,False,0.0
69,3,8,0,0,0,0,0,,,0,False,0.0
70,3,7,3,1,0,0,0,,,0,False,0.0
71,2,6,0,0,0,0,0,,,0,False,0.0
72,4,7,0,0,0,0,0,,,0,False,0.0
73,5,9,2,1,0,0,0,,,0,False,0.0
74,5,8,1,1,0,0,0,,,0,False,0.0
75,4,6,0,0,0,0,0,,,0,False,0.0
76,4,5,1,1,0,0,0,,,0,False,0.0
77,3,5,3,1,0,0,0,,,0,False,0.0
78,2,6,0,0,0,0,0,,,0,False,0.0
79,2,8,0,0,0,0,0,,,0,False,0.0
80,3,7,0,0,0,0,0,,,0,False,0.0
81,3,8,1,1,0,0,0,,,0,False,0.0
82,2,7,0,0,0,0,0,,,0,False,0.0
83,2,8,0,0,0,0,0,,,0,False,0.0
84,2,9,0,0,0,0,0,,,0,False,0.0
85,2,11,0,0,0,0,0,,,0,False,0.0
86,3,9,0,0,0,0,0,,,0,False,0.0
87,5,8,2,1,0,0,0,,,0,False,0.0
88,4,8,0,0,0,0,0,,,0,False,0.0
89,4,8,0,0,0,0,0,,,0,False,0.0
90,4,7,0,0,0,0,0,,,0,False,0.0
91,5,6,0,0,0,0,0,,,0,False,0.0
92,5,6,1,1,0,0,0,,,0,False,0.0
93,4,4,1,1,0,0,0,,,0,False,0.0
94,4,3,0,0,0,0,0,,,0,False,0.0
95,4,3,0,0,0,0,0,,,0,False,0.0
96,4,2,0,0,0,0,0,,,0,False,0.0
97,4,2,0,0,0,0,0,,,0,False,0.0
98,5,3,5,1,0,0,0,,,0,False,0.0
99,4,2,0,0,0,0,0,,,0,False,0.0
100,4,2,0,0,0,0,0,,,0,False,0.0
101,4,3,0,0,0,0,0,,,0,False,0.0
102,4,4,0,0,0,0,0,,,0,False,0.0
103,4,4,4,1,0,0,0,,,0,False,0.0
104,3,3,0,0,0,0,0,,,0,False,0.0
105,3,2,0,0,0,0,0,,,0,False,0.0
106,5,2,0,0,0,0,0,,,0,False,0.0
107,5,3,2,1,0,0,0,,,0,False,0.0
108,4,3,4,1,0,0,0,,,0,False,0.0
109,3,2,0,0,0,0,0,,,0,False,0.0
110,4,1,0,0,0,0,0,,,0,False,0.0
111,4,1,0,0,0,0,0,,,0,False,0.0
112,5,2,0,0,0,0,0,,,0,False,0.0
113,5,4,1,1,0,0,0,,,0,False,0.0
114,4,4,1,1,0,0,0,,,0,False,0.0
115,3,3,0,0,0,0,0,,,0,False,0.0
116,3,5,3,1,0,0,0,,,0,False,0.0
117,2,3,0,0,0,0,0,,,0,False,0.0
118,2,3,0,0,0,0,0,,,0,False,0.0
119,3,4,0,0,0,0,0,,,0,False,0.0
120,3,4,0,0,0,0,0,,,0,False,0.0
121,3,3,0,0,0,0,0,,,0,False,0.0
122,4,3,0,0,0,0,0,,,0,False,0.0
123,4,3,0,0,0,0,0,,,0,False,0.0
124,4,2,0,0,0,0,0,,,0,False,0.0
125,5,2,0,0,0,0,0,,,0,False,0.0
126,5,2,0,0,0,0,0,,,0,False,0.0
127,5,1,0,0,0,0,0,,,0,False,0.0
